0,0.001475,0.00033102,0,0.001475,0.00033102
-8.8238e-13,0.002916,0.00065469,3.3387e-13,0.002916,0.00065469
7.9156e-13,0.0042899,0.00096386,-2.2532e-13,0.0042899,0.00096386
6.5969e-13,0.005565,0.0012517,5.2103e-13,0.005565,0.0012517
-6.3916e-13,0.006712,0.0015117,-7.0985e-13,0.006712,0.0015117
-7.8521e-14,0.0077044,0.0017382,-2.8719e-13,0.0077044,0.0017382
2.198e-13,0.0085194,0.0019263,5.6918e-13,0.0085194,0.0019263
8.8596e-14,0.0091382,0.0020716,-2.7869e-13,0.0091382,0.0020716
-2.062e-13,0.0095466,0.0021709,1.4522e-13,0.0095466,0.0021709
-3.591e-13,0.0097352,0.0022222,1.8263e-14,0.0097352,0.0022222
1.4122e-13,0.0096996,0.0022242,2.2871e-14,0.0096996,0.0022242
2.3703e-13,0.0094407,0.0021769,-5.2192e-13,0.0094407,0.0021769
-2.0622e-14,0.0089643,0.0020813,4.4389e-13,0.0089643,0.0020813
-2.7509e-13,0.0082816,0.0019396,-1.0961e-13,0.0082816,0.0019396
3.5413e-13,0.0074081,0.0017549,7.5828e-14,0.0074081,0.0017549
-5.1736e-14,0.0063641,0.0015313,1.0225e-13,0.0063641,0.0015313
1.3037e-13,0.0051735,0.0012737,-1.1316e-13,0.0051735,0.0012737
-2.8985e-13,0.0038638,0.00098795,2.6387e-13,0.0038638,0.00098795
1.8366e-13,0.0024651,0.00068026,-4.1178e-13,0.0024651,0.00068026
-3.2835e-14,0.0010096,0.00035749,2.4208e-13,0.0010096,0.00035749
1.9326e-13,-0.00046905,2.6792e-05,2.9032e-14,-0.00046905,2.6792e-05
-4.0495e-14,-0.0019369,-0.0003045,2.6923e-15,-0.0019369,-0.0003045
1.3634e-13,-0.0033602,-0.00062904,-2.1011e-14,-0.0033602,-0.00062904
-5.9722e-13,-0.0047062,-0.00093963,-8.4877e-14,-0.0047062,-0.00093963
4.6879e-13,-0.0059437,-0.0012294,6.2728e-14,-0.0059437,-0.0012294
-3.5175e-13,-0.0070444,-0.0014919,-1.9096e-13,-0.0070444,-0.0014919
1.8022e-13,-0.0079829,-0.0017213,-5.4179e-14,-0.0079829,-0.0017213
-4.5075e-14,-0.0087375,-0.0019126,3.0329e-13,-0.0087375,-0.0019126
1.4955e-13,-0.009291,-0.0020615,-6.1062e-15,-0.009291,-0.0020615
-9.4424e-14,-0.0096305,-0.0021647,-2.0428e-13,-0.0096305,-0.0021647
-2.5613e-13,-0.0097482,-0.0022199,3.9185e-13,-0.0097482,-0.0022199
3.7903e-13,-0.0096415,-0.0022259,-3.1747e-13,-0.0096415,-0.0022259
-1.8402e-14,-0.0093128,-0.0021825,2.0572e-13,-0.0093128,-0.0021825
1.3181e-13,-0.0087696,-0.0020908,1.6151e-13,-0.0087696,-0.0020908
4.1966e-14,-0.0080245,-0.0019527,-4.3532e-13,-0.0080245,-0.0019527
-1.1333e-13,-0.0070946,-0.0017713,-3.2918e-14,-0.0070946,-0.0017713
-3.0845e-13,-0.0060014,-0.0015507,2.9218e-13,-0.0060014,-0.0015507
3.7575e-13,-0.0047699,-0.0012956,-2.2188e-13,-0.0047699,-0.0012956
-5.5789e-14,-0.0034287,-0.0010119,5.9064e-14,-0.0034287,-0.0010119
2.196e-13,-0.0020084,-0.00070572,8.7791e-14,-0.0020084,-0.00070572
-1.574e-13,-0.00054195,-0.00038391,-3.8872e-13,-0.00054195,-0.00038391
-1.5127e-13,0.00093701,-5.3579e-05,3.7903e-13,0.00093701,-5.3579e-05
-4.1248e-13,0.0023944,0.00027794,-7.2997e-15,0.0023944,0.00027794
6.9406e-13,0.0037966,0.00060329,-1.8813e-13,0.0037966,0.00060329
-5.1908e-13,0.0051115,0.00091527,-5.0923e-13,0.0051115,0.00091527
-1.5377e-14,0.0063086,0.001207,6.4795e-13,0.0063086,0.001207
2.7253e-13,0.0073605,0.0014719,9.3953e-14,0.0073605,0.0014719
-1.03e-13,0.0082428,0.0017042,-8.1998e-13,0.0082428,0.0017042
3.8081e-14,0.0089354,0.0018987,6.3805e-13,0.0089354,0.0018987
5.9786e-14,0.0094222,0.0020512,1.3106e-13,0.0094222,0.0020512
5.9991e-13,0.009692,0.0021581,-4.5705e-13,0.009692,0.0021581
-7.8798e-13,0.0097387,0.0022172,3.1533e-13,0.0097387,0.0022172
6.572e-13,0.0095611,0.0022272,2.5197e-13,0.0095611,0.0022272
-5.0179e-13,0.0091634,0.0021878,-1.9754e-13,0.0091634,0.0021878
-3.0856e-13,0.0085546,0.0020999,-4.324e-13,0.0085546,0.0020999
5.099e-13,0.0077489,0.0019655,-1.4641e-13,0.0077489,0.0019655
-2.0992e-13,0.0067647,0.0017874,6.8912e-13,0.0067647,0.0017874
-3.5658e-13,0.0056248,0.0015698,7.2276e-14,0.0056248,0.0015698
5.6263e-13,0.0043554,0.0013173,-1.8177e-13,0.0043554,0.0013173
-6.4143e-14,0.0029856,0.0010357,6.3172e-14,0.0029856,0.0010357
1.607e-14,0.0015471,0.00073108,-1.3067e-13,0.0015471,0.00073108
-1.372e-13,7.2996e-05,0.00041027,2.0703e-13,7.2996e-05,0.00041027
