0,0.0012292,0.00058747,0,0.0012292,0.00058747
8.0158e-14,0.0024337,0.0011666,1.8513e-13,0.0024337,0.0011666
-2.6729e-14,0.0035893,0.0017293,-2.3617e-13,0.0035893,0.0017293
-9.5229e-14,0.0046727,0.0022674,-1.4652e-13,0.0046727,0.0022674
4.1123e-13,0.0056621,0.0027735,4.1522e-14,0.0056621,0.0027735
-1.1162e-12,0.0065377,0.0032404,-9.559e-14,0.0065377,0.0032404
8.4799e-13,0.0072819,0.0036613,2.868e-13,0.0072819,0.0036613
-1.4988e-13,0.0078796,0.0040305,-1.0777e-13,0.0078796,0.0040305
-1.4821e-14,0.0083189,0.0043426,2.0653e-13,0.0083189,0.0043426
1.5885e-13,0.0085909,0.0045933,-7.816e-14,0.0085909,0.0045933
-8.5931e-14,0.0086902,0.004779,-1.8968e-13,0.0086902,0.004779
-7.5773e-15,0.0086147,0.004897,1.518e-13,0.0086147,0.004897
3.6543e-13,0.008366,0.0049457,1.1871e-13,0.008366,0.0049457
-4.4753e-13,0.0079491,0.0049245,-7.7133e-14,0.0079491,0.0049245
1.0453e-13,0.0073724,0.0048335,-2.543e-13,0.0073724,0.0048335
1.7486e-14,0.0066475,0.0046742,1.4364e-13,0.0066475,0.0046742
-4.0579e-13,0.0057888,0.0044487,-2.4425e-15,0.0057888,0.0044487
2.9843e-13,0.0048138,0.0041602,1.6492e-13,0.0048138,0.0041602
6.8412e-13,0.003742,0.0038129,-1.0242e-14,0.003742,0.0038129
-7.957e-13,0.0025949,0.0034116,-1.0691e-13,0.0025949,0.0034116
3.8924e-13,0.0013957,0.0029621,2.6601e-13,0.0013957,0.0029621
-3.5577e-13,0.00016838,0.0024706,-2.7497e-13,0.00016838,0.0024706
-4.1911e-15,-0.0010623,0.0019441,-8.4988e-14,-0.0010623,0.0019441
2.0056e-13,-0.0022716,0.0013902,-2.2093e-14,-0.0022716,0.0013902
1.7189e-13,-0.0034353,0.00081654,9.0955e-14,-0.0034353,0.00081654
-1.4891e-13,-0.0045299,0.00023135,-1.7653e-14,-0.0045299,0.00023135
-2.4944e-13,-0.0055333,-0.00035711,1.0991e-14,-0.0055333,-0.00035711
4.3057e-13,-0.0064256,-0.00094052,-3.8289e-13,-0.0064256,-0.00094052
-1.1774e-13,-0.0071886,-0.0015106,4.1578e-13,-0.0071886,-0.0015106
-5.1564e-13,-0.0078071,-0.0020593,-2.6179e-13,-0.0078071,-0.0020593
2.3093e-14,-0.0082686,-0.0025789,5.2197e-13,-0.0082686,-0.0025789
2.964e-13,-0.0085639,-0.003062,-5.6194e-13,-0.0085639,-0.003062
3.4972e-14,-0.0086869,-0.0035017,3.5169e-13,-0.0086869,-0.0035017
-2.2221e-13,-0.0086353,-0.0038919,-8.7569e-14,-0.0086353,-0.0038919
3.3762e-13,-0.0084101,-0.0042271,2.4702e-14,-0.0084101,-0.0042271
4.9877e-13,-0.0080157,-0.0045024,-3.0753e-14,-0.0080157,-0.0045024
-4.1964e-13,-0.0074602,-0.0047139,-6.6372e-13,-0.0074602,-0.0047139
-1.9831e-13,-0.0067547,-0.0048588,8.5951e-13,-0.0067547,-0.0048588
2.1555e-13,-0.0059133,-0.0049349,-2.8524e-13,-0.0059133,-0.0049349
-5.824e-13,-0.0049531,-0.0049412,-1.7067e-13,-0.0049531,-0.0049412
3.7376e-13,-0.0038932,-0.0048775,2.0969e-13,-0.0038932,-0.0048775
-2.1763e-13,-0.0027551,-0.0047449,5.8481e-14,-0.0027551,-0.0047449
5.0315e-13,-0.0015616,-0.004545,3.2088e-13,-0.0015616,-0.004545
-6.5947e-14,-0.00033669,-0.0042809,-3.9344e-13,-0.00033669,-0.0042809
-5.2144e-13,0.00089499,-0.0039562,1.957e-13,0.00089499,-0.0039562
2.4758e-13,0.0021087,-0.0035754,-1.3708e-13,0.0021087,-0.0035754
3.3096e-13,0.00328,-0.0031441,9.4369e-16,0.00328,-0.0031441
-2.9865e-13,0.0043853,-0.0026683,-9.3758e-14,0.0043853,-0.0026683
-5.3174e-13,0.0054025,-0.0021547,5.2269e-13,0.0054025,-0.0021547
4.9968e-13,0.006311,-0.0016107,-4.3163e-13,0.006311,-0.0016107
-3.2707e-13,0.0070926,-0.0010438,5.4484e-14,0.0070926,-0.0010438
-4.1911e-14,0.0077317,-0.0004622,2.516e-13,0.0077317,-0.0004622
4.4514e-13,0.0082152,0.00012597,-3.9038e-13,0.0082152,0.00012597
1.189e-13,0.0085336,0.00071235,7.2803e-14,0.0085336,0.00071235
-2.1091e-13,0.0086804,0.0012887,2.8116e-14,0.0086804,0.0012887
1.7258e-13,0.0086526,0.0018467,-1.5932e-14,0.0086526,0.0018467
1.0952e-13,0.0084509,0.0023787,7.927e-14,0.0084509,0.0023787
-1.3789e-13,0.0080793,0.0028769,-2.2371e-14,0.0080793,0.0028769
1.09e-13,0.0075452,0.0033345,1.0439e-13,0.0075452,0.0033345
-1.7125e-13,0.0068593,0.0037449,-5.1739e-13,0.0068593,0.0037449
1.0075e-13,0.0060356,0.0041022,3.1811e-13,0.0060356,0.0041022
-7.4468e-14,0.0050905,0.0044016,4.5769e-14,0.0050905,0.0044016
