0,0.071561,0.065634,0,0.071561,0.065634
1.573e-12,0.069885,0.060968,-1.4823e-12,0.069885,0.060968
1.4074e-12,0.067572,0.054216,1.8173e-12,0.067572,0.054216
-4.5718e-12,0.064643,0.045609,6.0674e-13,0.064643,0.045609
1.884e-12,0.061126,0.035442,4.3454e-13,0.061126,0.035442
-3.0788e-12,0.057052,0.024063,-3.4248e-12,0.057052,0.024063
3.1935e-12,0.052459,0.011861,1.7824e-12,0.052459,0.011861
2.6257e-13,0.047388,-0.00074701,-8.8901e-13,0.047388,-0.00074701
9.9603e-12,0.041885,-0.013329,3.4634e-12,0.041885,-0.013329
-8.0966e-12,0.036001,-0.025456,-3.6193e-14,0.036001,-0.025456
-3.2732e-12,0.029789,-0.036712,-2.2459e-12,0.029789,-0.036712
1.384e-12,0.023305,-0.046712,1.4558e-12,0.023305,-0.046712
-5.4201e-13,0.01661,-0.055114,-1.4965e-12,0.01661,-0.055114
1.8884e-12,0.0097628,-0.06163,1.3497e-12,0.0097628,-0.06163
-3.1767e-12,0.002827,-0.066039,-2.0399e-12,0.002827,-0.066039
1.5294e-12,-0.0041346,-0.068189,2.7497e-12,-0.0041346,-0.068189
4.774e-13,-0.011059,-0.068006,-2.5317e-12,-0.011059,-0.068006
-7.6811e-13,-0.017882,-0.065497,7.2525e-13,-0.017882,-0.065497
-1.2801e-13,-0.024542,-0.060747,3.2341e-13,-0.024542,-0.060747
9.4769e-13,-0.030979,-0.05392,-1.7008e-12,-0.030979,-0.05392
-8.9673e-13,-0.037134,-0.045248,1.2194e-12,-0.037134,-0.045248
-3.1442e-13,-0.04295,-0.035029,-5.1059e-13,-0.04295,-0.035029
4.4442e-13,-0.048375,-0.023611,-6.8506e-13,-0.048375,-0.023611
1.2688e-12,-0.05336,-0.011385,3.6793e-13,-0.05336,-0.011385
8.4116e-13,-0.057859,0.0012297,1.134e-12,-0.057859,0.0012297
4.8245e-13,-0.061831,0.013803,-9.881e-13,-0.061831,0.013803
-3.4587e-12,-0.06524,0.025903,2.2488e-13,-0.06524,0.025903
4.9316e-13,-0.068054,0.037118,3.2298e-12,-0.068054,0.037118
1.4347e-12,-0.070249,0.047063,-3.584e-12,-0.070249,0.047063
2.3115e-13,-0.071804,0.055398,3.6459e-12,-0.071804,0.055398
-8.1934e-13,-0.072705,0.061838,-3.7393e-12,-0.072705,0.061838
2.6606e-12,-0.072944,0.066163,7.7427e-13,-0.072944,0.066163
-4.0361e-12,-0.072518,0.068225,-5.3713e-13,-0.072518,0.068225
-7.8559e-13,-0.071433,0.067953,2.8322e-13,-0.071433,0.067953
2.1839e-12,-0.069696,0.065356,2.6612e-13,-0.069696,0.065356
-2.5265e-12,-0.067325,0.060524,2.1239e-13,-0.067325,0.060524
