0,0.096344,-0.017454,0,0.096344,-0.017454
-5.0637e-13,0.093728,-0.016963,1.1067e-12,0.093728,-0.016963
8.2157e-15,0.090087,-0.016278,-1.7074e-12,0.090087,-0.016278
-9.4769e-13,0.085461,-0.015406,1.9641e-12,0.085461,-0.015406
2.6294e-12,0.0799,-0.014359,-6.2239e-13,0.0799,-0.014359
-1.3345e-12,0.073464,-0.013147,-1.9639e-12,0.073464,-0.013147
7.7649e-13,0.066226,-0.011784,1.4305e-12,0.066226,-0.011784
-5.4695e-13,0.058262,-0.010287,-1.9285e-13,0.058262,-0.010287
-1.1012e-12,0.049661,-0.0086726,-1.8134e-12,0.049661,-0.0086726
9.5124e-13,0.040517,-0.0069587,2.0994e-12,0.040517,-0.0069587
1.3284e-12,0.03093,-0.0051653,-3.636e-13,0.03093,-0.0051653
-6.6303e-13,0.021004,-0.0033127,9.3647e-13,0.021004,-0.0033127
-3.9591e-13,0.010849,-0.0014222,-1.9279e-12,0.010849,-0.0014222
-1.443e-12,0.00057501,0.00048447,1.5344e-12,0.00057501,0.00048447
2.7633e-13,-0.0097054,0.0023856,2.4482e-12,-0.0097054,0.0023856
-1.8452e-13,-0.01988,0.0042595,-2.2838e-12,-0.01988,0.0042595
1.9774e-12,-0.029836,0.0060847,9.2149e-14,-0.029836,0.0060847
5.5594e-13,-0.039467,0.0078403,3.3451e-13,-0.039467,0.0078403
-1.8172e-12,-0.048665,0.0095062,-1.3738e-12,-0.048665,0.0095062
-3.3873e-12,-0.057331,0.011063,4.3932e-13,-0.057331,0.011063
1.1968e-13,-0.065371,0.012494,-1.8914e-12,-0.065371,0.012494
1.4917e-12,-0.072694,0.013782,3.2667e-12,-0.072694,0.013782
3.7345e-12,-0.079223,0.014912,4.1822e-12,-0.079223,0.014912
-1.8694e-12,-0.084885,0.015871,-6.5831e-12,-0.084885,0.015871
-2.8695e-12,-0.089619,0.016649,-9.9809e-14,-0.089619,0.016649
9.9154e-13,-0.093372,0.017237,2.4569e-12,-0.093372,0.017237
1.2661e-11,-0.096103,0.017627,-1.5055e-12,-0.096103,0.017627
-1.1535e-11,-0.097784,0.017816,2.355e-12,-0.097784,0.017816
1.8364e-12,-0.098394,0.017801,-2.4703e-12,-0.098394,0.017801
9.8288e-13,-0.097929,0.017583,-3.3493e-12,-0.097929,0.017583
-1.4037e-12,-0.096391,0.017163,3.8434e-12,-0.096391,0.017163
-4.6346e-13,-0.0938,0.016547,-8.8263e-14,-0.0938,0.016547
-2.1482e-12,-0.090182,0.015742,5.2036e-13,-0.090182,0.015742
3.7701e-12,-0.085578,0.014757,5.8842e-15,-0.085578,0.014757
-7.2148e-13,-0.080038,0.013603,-9.151e-13,-0.080038,0.013603
4.3143e-13,-0.073622,0.012293,-2.0578e-13,-0.073622,0.012293
-5.3186e-12,-0.066401,0.010843,1.4078e-13,-0.066401,0.010843
5.4312e-12,-0.058453,0.0092686,7.9992e-13,-0.058453,0.0092686
-1.7012e-12,-0.049866,0.0075884,-9.9015e-13,-0.049866,0.0075884
-1.6874e-12,-0.040733,0.0058213,-6.7546e-13,-0.040733,0.0058213
1.0643e-12,-0.031155,0.0039877,1.519e-12,-0.031155,0.0039877
2.1707e-12,-0.021236,0.0021085,6.0407e-13,-0.021236,0.0021085
-2.5924e-12,-0.011085,0.0002051,-2.0468e-12,-0.011085,0.0002051
2.1927e-12,-0.000812,-0.0017006,8.6126e-13,-0.000812,-0.0017006
-7.3458e-13,0.0094695,-0.0035868,3.626e-13,0.0094695,-0.0035868
1.2539e-12,0.019647,-0.0054321,2.6745e-13,0.019647,-0.0054321
-2.0095e-13,0.02961,-0.0072152,4.9771e-13,0.02961,-0.0072152
-9.3814e-14,0.039249,-0.0089157,1.3514e-12,0.039249,-0.0089157
-2.2852e-12,0.048459,-0.010514,-2.5743e-12,0.048459,-0.010514
4.2257e-12,0.057139,-0.011993,-1.0105e-12,0.057139,-0.011993
-3.2228e-12,0.065193,-0.013334,-1.5014e-12,0.065193,-0.013334
-4.4542e-13,0.072535,-0.014522,2.4571e-12,0.072535,-0.014522
1.0733e-12,0.079082,-0.015545,-4.7657e-12,0.079082,-0.015545
8.9151e-14,0.084765,-0.01639,7.4157e-12,0.084765,-0.01639
-3.4257e-12,0.089521,-0.017047,-1.5027e-12,0.089521,-0.017047
1.8697e-12,0.093297,-0.017509,7.4363e-13,0.093297,-0.017509
9.4369e-15,0.096052,-0.017772,-2.6141e-12,0.096052,-0.017772
8.4632e-13,0.097757,-0.01783,3.9811e-12,0.097757,-0.01783
-1.0503e-13,0.098392,-0.017685,-1.6775e-12,0.098392,-0.017685
1.2182e-12,0.097951,-0.017338,-1.413e-12,0.097951,-0.017338
1.0942e-12,0.096439,-0.016792,-1.6129e-12,0.096439,-0.016792
-3.3462e-12,0.093871,-0.016054,3.1393e-12,0.093871,-0.016054
2.931e-12,0.090277,-0.015133,-4.4818e-12,0.090277,-0.015133
-8.0919e-13,0.085695,-0.014038,3.1546e-12,0.085695,-0.014038
-2.0099e-12,0.080175,-0.012783,-7.0244e-13,0.080175,-0.012783
-2.6701e-13,0.073779,-0.011382,3.0732e-12,0.073779,-0.011382
-1.9069e-12,0.066575,-0.0098507,-2.9581e-12,0.066575,-0.0098507
3.9725e-12,0.058643,-0.0082066,4.1966e-12,0.058643,-0.0082066
-2.9312e-12,0.05007,-0.0064687,-4.4864e-12,0.05007,-0.0064687
1.9987e-12,0.040949,-0.0046567,1.3556e-12,0.040949,-0.0046567
1.3647e-12,0.03138,-0.0027915,4.7562e-13,0.03138,-0.0027915
9.0089e-13,0.021467,-0.00089437,-2.1818e-12,0.021467,-0.00089437
-7.7477e-13,0.01132,0.001013,-2.9715e-12,0.01132,0.001013
-5.9441e-13,0.001049,0.0029088,2.3713e-12,0.001049,0.0029088
1.1463e-13,-0.0092336,0.0047713,5.0843e-13,-0.0092336,0.0047713
8.6064e-13,-0.019415,0.0065792,2.6222e-12,-0.019415,0.0065792
-2.2443e-12,-0.029384,0.0083119,-1.5707e-12,-0.029384,0.0083119
1.6417e-12,-0.039032,0.0099496,-3.3989e-13,-0.039032,0.0099496
-1.7362e-12,-0.048253,0.011473,3.6016e-13,-0.048253,0.011473
1.1102e-13,-0.056946,0.012866,4.8661e-13,-0.056946,0.012866
-4.8417e-13,-0.065015,0.014111,5.1326e-13,-0.065015,0.014111
